Player, Salary in $ ,Year,Team
Marco Belinelli,"$1,547,640.00 ",2009,TOR
Marco Belinelli,"$2,380,270.00 ",2010,NOH
Marco Belinelli,"$3,377,604.00 ",2011,NOH
Marco Belinelli,"$1,957,000.00 ",2012,CHI
Marco Belinelli,"$2,750,000.00 ",2013,SAS
Marco Belinelli,"$2,873,750.00 ",2014,SAS
Marco Belinelli,"$6,333,333.00 ",2015,SAC
Marco Belinelli,"$6,333,333.00 ",2016,CHA
Marco Belinelli,"$6,606,060.00 ",2017,ATL
Marcus Banks,"$1,499,400.00 ",2003,BOS
Marcus Banks,"$1,611,840.00 ",2004,BOS
Marcus Banks,"$1,724,280.00 ",2005,BOS
Marcus Banks,"$3,672,414.00 ",2006,PHO
Marcus Banks,"$3,966,207.00 ",2007,MIA
Marcus Banks,"$4,260,000.00 ",2008,TOR
Marcus Banks,"$4,553,793.00 ",2009,TOR
Marcus Banks,"$4,847,586.00 ",2010,NOH
Marcus Brown,"$220,000.00 ",1996,POR
Marcus Brown,"$500,000.00 ",1997,MEM
Marcus Brown,"$500,000.00 ",1998,MEM
Marcus Brown,"$43,294.00 ",1999,DET
Marcus Camby,"$2,434,000.00 ",1996,TOR
Marcus Camby,"$2,799,240.00 ",1997,TOR
Marcus Camby,"$3,164,000.00 ",1998,NYK
Marcus Camby,"$7,300,000.00 ",2001,NYK
Marcus Camby,"$6,750,000.00 ",2002,DEN
Marcus Camby,"$7,250,000.00 ",2003,DEN
Marcus Camby,"$9,150,000.00 ",2005,DEN
Marcus Camby,"$11,250,000.00 ",2007,DEN
Marcus Camby,"$10,000,000.00 ",2008,LAC
Marcus Camby,"$7,650,000.00 ",2009,POR
Marcus Camby,"$11,749,832.00 ",2010,POR
Marcus Camby,"$11,227,250.00 ",2011,POR
Marcus Camby,"$4,590,338.00 ",2012,NYK
Marcus Camby,"$4,383,773.00 ",2013,TOR
Marcus Camby,"$1,399,507.00 ",2013,HOU
Marcus Camby,"$646,609.00 ",2014,TOR
Marcus Fizer,"$2,562,000.00 ",2000,CHI
Marcus Fizer,"$2,754,120.00 ",2001,CHI
Marcus Fizer,"$2,946,240.00 ",2002,CHI
Marcus Fizer,"$3,726,994.00 ",2003,CHI
Marcus Fizer,"$735,960.00 ",2004,MIL
Marcus Georges-Hunt,"$31,969.00 ",2016,MIA
Marcus Georges-Hunt,"$31,969.00 ",2016,ORL
Marcus Georges-Hunt,"$25,000.00 ",2016,BOS
Marcus Georges-Hunt,"$1,312,611.00 ",2017,MIN
Marcus Haislip,"$1,439,400.00 ",2002,MIL
Marcus Haislip,"$1,547,280.00 ",2003,MIL
Marcus Haislip,"$1,400,000.00 ",2004,MIL
Marcus Haislip,"$576,380.00 ",2004,IND
Marcus Haislip,"$825,497.00 ",2009,SAS
Marcus Landry,"$457,588.00 ",2009,BOS
Marcus Liberty,"$210,000.00 ",1990,DEN
Marcus Liberty,"$260,000.00 ",1991,DEN
Marcus Liberty,"$360,000.00 ",1992,DEN
Marcus Liberty,"$650,000.00 ",1993,DET
Marcus Morris,"$1,823,280.00 ",2011,HOU
Marcus Morris,"$1,959,960.00 ",2012,PHO
Marcus Morris,"$1,987,320.00 ",2013,PHO
Marcus Morris,"$2,943,221.00 ",2014,PHO
Marcus Morris,"$5,000,000.00 ",2015,DET
Marcus Morris,"$4,625,000.00 ",2016,DET
Marcus Morris,"$5,000,000.00 ",2017,BOS
Marcus Paige,"$125,000.00 ",2016,UTA
Marcus Smart,"$3,283,320.00 ",2014,BOS
Marcus Smart,"$3,431,040.00 ",2015,BOS
Marcus Smart,"$3,578,880.00 ",2016,BOS
Marcus Smart,"$4,538,020.00 ",2017,BOS
Marcus Thornton,"$457,888.00 ",2009,NOH
Marcus Thornton,"$762,195.00 ",2010,SAC
Marcus Thornton,"$7,000,000.00 ",2011,SAC
Marcus Thornton,"$7,525,000.00 ",2012,SAC
Marcus Thornton,"$8,050,000.00 ",2013,SAC
Marcus Thornton,"$8,575,000.00 ",2014,PHO
Marcus Thornton,"$1,186,000.00 ",2015,HOU
Marcus Thornton,"$251,107.00 ",2015,WAS
Marcus Thornton,"$1,315,448.00 ",2016,NJN
Marcus Vinicius,"$412,718.00 ",2006,NOH
Marcus Vinicius,"$687,456.00 ",2007,MEM
Marcus Webb,"$140,000.00 ",1992,BOS
Marcus Williams,"$1,097,880.00 ",2006,NJN
Marcus Williams,"$1,180,200.00 ",2007,NJN
Marcus Williams,"$12,890.00 ",2007,SAS
Marcus Williams,"$855,189.00 ",2009,MEM
Mardy Collins,"$967,320.00 ",2007,NYK
Mardy Collins,"$1,034,760.00 ",2008,LAC
Mardy Collins,"$1,867,742.00 ",2009,LAC
Mario Bennett,"$480,000.00 ",1995,PHO
Mario Bennett,"$555,000.00 ",1996,PHO
Mario Bennett,"$630,000.00 ",1997,PHO
Mario Bennett,"$272,500.00 ",1997,LAL
Mario Chalmers,"$773,500.00 ",2009,MIA
Mario Chalmers,"$4,000,000.00 ",2011,MIA
Mario Chalmers,"$4,000,000.00 ",2012,MIA
Mario Chalmers,"$4,000,000.00 ",2013,MIA
Mario Chalmers,"$4,000,000.00 ",2014,MIA
Mario Chalmers,"$4,300,000.00 ",2015,MEM
Mario Chalmers,"$2,106,407.00 ",2017,MEM
Mario Elie,"$50,000.00 ",1990,GSW
Mario Elie,"$130,000.00 ",1991,GSW
Mario Elie,"$608,000.00 ",1992,POR
Mario Elie,"$790,000.00 ",1993,HOU
Mario Elie,"$1,450,000.00 ",1994,HOU
Mario Elie,"$1,450,000.00 ",1995,HOU
Mario Elie,"$1,400,000.00 ",1996,HOU
Mario Elie,"$1,925,000.00 ",1999,SAS
Mario Elie,"$1,000,000.00 ",2000,PHO
Mario Hezonja,"$3,741,480.00 ",2015,ORL
Mario Hezonja,"$3,909,840.00 ",2016,ORL
Mario Hezonja,"$4,078,320.00 ",2017,ORL
Mario Kasun,"$385,277.00 ",2004,ORL
Mario Kasun,"$682,050.00 ",2005,ORL
Mario Kasun,"$919,551.00 ",2006,ORL
Mario West,"$427,163.00 ",2007,ATL
Mario West,"$711,517.00 ",2008,ATL
Mario West,"$446,740.00 ",2009,ATL
Mark Acres,"$437,000.00 ",1990,ORL
Mark Acres,"$547,000.00 ",1991,ORL
Mark Aguirre,"$1,115,000.00 ",1990,DET
Mark Aguirre,"$1,351,000.00 ",1992,DET
Mark Aguirre,"$1,471,000.00 ",1993,DET
Mark Aguirre,"$150,000.00 ",1993,LAC
Mark Alarie,"$500,000.00 ",1990,WAS
Mark Alarie,"$550,000.00 ",1991,WAS
Mark Blount,"$316,969.00 ",2000,BOS
Mark Blount,"$540,850.00 ",2001,BOS
Mark Blount,"$762,435.00 ",2002,DEN
Mark Blount,"$944,922.00 ",2003,BOS
Mark Blount,"$4,903,000.00 ",2004,BOS
Mark Blount,"$5,515,875.00 ",2005,BOS
Mark Blount,"$7,288,165.00 ",2006,MIN
Mark Blount,"$7,901,040.00 ",2007,MIA
Mark Blount,"$7,962,500.00 ",2009,MIN
Mark Bradtke,"$247,500.00 ",1996,PHI
Mark Bryant,"$405,000.00 ",1990,POR
Mark Bryant,"$450,000.00 ",1991,POR
Mark Bryant,"$1,100,000.00 ",1992,POR
Mark Bryant,"$1,300,000.00 ",1993,POR
Mark Bryant,"$1,400,000.00 ",1994,POR
Mark Bryant,"$1,000,000.00 ",1995,HOU
Mark Bryant,"$1,150,000.00 ",1996,PHO
Mark Bryant,"$2,250,000.00 ",1997,PHO
Mark Bryant,"$2,050,000.00 ",1998,CHI
Mark Bryant,"$2,000,000.00 ",1999,CLE
Mark Bryant,"$2,200,000.00 ",2000,CLE
Mark Bryant,"$1,000,000.00 ",2001,SAS
Mark Bryant,"$1,030,000.00 ",2002,DEN
Mark Davis,"$200,000.00 ",1995,MIN
Mark Davis,"$247,500.00 ",1996,PHI
Mark Davis,"$326,700.00 ",1997,PHI
Mark Davis,"$6,000.00 ",1999,GSW
Mark Eaton,"$2,000,000.00 ",1990,UTA
Mark Eaton,"$1,333,000.00 ",1991,UTA
Mark Eaton,"$1,333,000.00 ",1992,UTA
Mark Eaton,"$1,333,000.00 ",1993,UTA
Mark Hendrickson,"$247,000.00 ",1996,PHI
Mark Hendrickson,"$425,000.00 ",1998,NJN
Mark Hendrickson,"$62,764.00 ",1999,CLE
Mark Jackson,"$1,785,000.00 ",1990,NYK
Mark Jackson,"$1,250,000.00 ",1991,NYK
Mark Jackson,"$1,790,000.00 ",1992,LAC
Mark Jackson,"$2,000,000.00 ",1993,LAC
Mark Jackson,"$2,600,000.00 ",1995,IND
Mark Jackson,"$2,900,000.00 ",1996,DEN
Mark Jackson,"$3,570,000.00 ",2000,TOR
Mark Jackson,"$3,860,000.00 ",2001,NYK
Mark Jackson,"$3,500,000.00 ",2002,DEN
Mark Jackson,"$1,030,000.00 ",2002,UTA
Mark Jackson,"$1,500,000.00 ",2003,DEN
Mark Macon,"$970,000.00 ",1991,DEN
Mark Macon,"$1,228,000.00 ",1992,DEN
Mark Macon,"$1,498,000.00 ",1993,DET
Mark Macon,"$1,767,000.00 ",1994,DET
Mark Madsen,"$707,040.00 ",2000,LAL
Mark Madsen,"$759,960.00 ",2001,LAL
Mark Madsen,"$813,000.00 ",2002,LAL
Mark Madsen,"$663,679.00 ",2003,MIN
Mark Madsen,"$745,046.00 ",2004,MIN
Mark Madsen,"$2,000,000.00 ",2005,MIN
Mark Madsen,"$2,210,000.00 ",2006,MIN
Mark Madsen,"$2,420,000.00 ",2007,MIN
Mark Madsen,"$2,630,000.00 ",2008,MIN
Mark Madsen,"$2,840,000.00 ",2009,LAC
Mark Pope,"$498,500.00 ",2000,MIL
Mark Pope,"$590,850.00 ",2001,MIL
Mark Pope,"$637,435.00 ",2002,NYK
Mark Pope,"$751,179.00 ",2003,DEN
Mark Price,"$1,400,000.00 ",1990,CLE
Mark Price,"$1,520,000.00 ",1991,CLE
Mark Price,"$1,690,000.00 ",1992,CLE
Mark Price,"$2,850,000.00 ",1993,CLE
Mark Price,"$3,200,000.00 ",1994,CLE
Mark Price,"$3,687,000.00 ",1995,WAS
Mark Price,"$3,409,000.00 ",1996,GSW
Mark Price,"$4,090,920.00 ",1997,ORL
Mark Price,"$5,488,000.00 ",1998,ORL
Mark Randall,"$180,000.00 ",1991,CHI
Mark Randall,"$250,000.00 ",1992,DET
Mark Randall,"$1,200,000.00 ",1993,DEN
Mark Strickland,"$247,500.00 ",1996,MIA
Mark Strickland,"$2,100,000.00 ",1998,MIA
Mark Strickland,"$2,400,000.00 ",2000,DEN
Mark Strickland,"$715,850.00 ",2001,ATL
Mark Strickland,"$60,361.00 ",2002,DAL
Mark West,"$875,000.00 ",1990,PHO
Mark West,"$975,000.00 ",1991,PHO
Mark West,"$1,000,000.00 ",1992,PHO
Mark West,"$1,000,000.00 ",1993,PHO
Mark West,"$1,500,000.00 ",1994,DET
Mark West,"$2,000,000.00 ",1996,CLE
Mark West,"$1,000,000.00 ",1998,ATL
Markel Brown,"$507,336.00 ",2014,NJN
Markel Brown,"$845,059.00 ",2015,NJN
Markelle Fultz,"$7,026,240.00 ",2017,PHI
Markieff Morris,"$1,919,160.00 ",2011,PHO
Markieff Morris,"$2,063,040.00 ",2012,PHO
Markieff Morris,"$2,091,840.00 ",2013,PHO
Markieff Morris,"$2,989,239.00 ",2014,PHO
Markieff Morris,"$8,000,000.00 ",2015,WAS
Markieff Morris,"$7,400,000.00 ",2016,WAS
Markieff Morris,"$8,000,000.00 ",2017,WAS
Marko Jaric,"$1,750,000.00 ",2002,LAC
Marko Jaric,"$2,100,000.00 ",2004,LAC
Marko Jaric,"$5,000,000.00 ",2005,MIN
Marko Jaric,"$5,525,000.00 ",2006,MIN
Marko Jaric,"$6,050,000.00 ",2007,MIN
Marko Jaric,"$6,575,000.00 ",2008,MEM
Marko Jaric,"$7,100,000.00 ",2009,MEM
Marko Jaric,"$7,625,000.00 ",2010,MEM
Marko Milic,"$242,000.00 ",1997,PHI
Marko Milic,"$350,000.00 ",1998,PHO
Marlon Garnett,"$287,500.00 ",1998,BOS
Marlon Maxey,"$375,000.00 ",1993,MIN
Marques Bragg,"$225,000.00 ",1995,MIN
Marquese Chriss,"$2,941,440.00 ",2016,PHO
Marquese Chriss,"$3,073,800.00 ",2017,PHO
Marquis Daniels,"$4,903,000.00 ",2004,DAL
Marquis Daniels,"$5,393,300.00 ",2005,DAL
Marquis Daniels,"$6,373,900.00 ",2007,IND
Marquis Daniels,"$6,864,200.00 ",2008,IND
Marquis Daniels,"$1,990,000.00 ",2009,BOS
Marquis Daniels,"$2,470,000.00 ",2010,SAC
Marquis Daniels,"$1,223,166.00 ",2011,BOS
Marquis Daniels,"$1,229,255.00 ",2012,MIL
Marquis Teague,"$1,028,400.00 ",2012,CHI
Marquis Teague,"$1,074,720.00 ",2013,CHI
Marquis Teague,"$1,120,920.00 ",2014,PHI
Marreese Speights,"$1,542,600.00 ",2008,PHI
Marreese Speights,"$1,658,280.00 ",2009,PHI
Marreese Speights,"$1,773,960.00 ",2010,PHI
Marreese Speights,"$2,721,255.00 ",2011,MEM
Marreese Speights,"$4,200,000.00 ",2012,CLE
Marreese Speights,"$3,500,000.00 ",2013,GSW
Marreese Speights,"$3,657,500.00 ",2014,GSW
Marreese Speights,"$3,815,000.00 ",2015,GSW
Marreese Speights,"$1,403,611.00 ",2016,LAC
Marreese Speights,"$2,116,955.00 ",2017,ORL
Marshall Henderson,"$35,000.00 ",2015,SAC
Marshall Plumlee,"$543,471.00 ",2016,NYK
Marshall Plumlee,"$100,000.00 ",2017,NYK
MarShon Brooks,"$1,110,120.00 ",2011,NJN
MarShon Brooks,"$1,193,280.00 ",2012,NJN
MarShon Brooks,"$1,210,080.00 ",2013,BOS
Martell Webster,"$2,586,120.00 ",2005,POR
Martell Webster,"$2,780,160.00 ",2006,POR
Martell Webster,"$2,974,080.00 ",2007,POR
Martell Webster,"$3,771,133.00 ",2008,POR
Martell Webster,"$4,344,000.00 ",2009,POR
Martell Webster,"$4,800,000.00 ",2010,MIN
Martell Webster,"$5,256,000.00 ",2011,MIN
Martell Webster,"$1,600,000.00 ",2012,WAS
Martell Webster,"$600,000.00 ",2012,MIN
Martell Webster,"$5,150,000.00 ",2013,WAS
Martell Webster,"$5,381,750.00 ",2014,WAS
Martell Webster,"$5,613,500.00 ",2015,WAS
Martell Webster,"$830,000.00 ",2016,WAS
Martell Webster,"$830,000.00 ",2017,WAS
Martin Lewis,"$200,000.00 ",1995,TOR
Martin Muursepp,"$401,000.00 ",1996,MIA
Martin Muursepp,"$763,200.00 ",1998,CHI
Marty Conlon,"$130,000.00 ",1991,OKC
Marty Conlon,"$200,000.00 ",1992,SAC
Marty Conlon,"$250,000.00 ",1993,SAC
Marty Conlon,"$182,500.00 ",1994,MIL
Marty Conlon,"$1,165,000.00 ",1995,MIL
Marty Conlon,"$1,200,000.00 ",1996,PHO
Marty Conlon,"$247,500.00 ",1996,BOS
Marty Conlon,"$662,500.00 ",1998,MIA
Marty Conlon,"$229,059.00 ",1999,BOS
Marty Conlon,"$114,529.00 ",1999,LAC
Martynas Andriuskevicius,"$398,762.00 ",2005,CLE
Martynas Andriuskevicius,"$664,209.00 ",2006,CHI
Marvin Williams,"$3,883,560.00 ",2005,ATL
Marvin Williams,"$4,174,800.00 ",2006,ATL
Marvin Williams,"$4,466,040.00 ",2007,ATL
Marvin Williams,"$5,636,143.00 ",2008,ATL
Marvin Williams,"$7,500,000.00 ",2009,ATL
Marvin Williams,"$6,712,500.00 ",2010,ATL
Marvin Williams,"$7,500,000.00 ",2011,ATL
Marvin Williams,"$8,287,500.00 ",2012,UTA
Marvin Williams,"$7,500,000.00 ",2013,UTA
Marvin Williams,"$7,000,000.00 ",2015,CHA
Marvin Williams,"$12,250,000.00 ",2016,CHA
Marvin Williams,"$13,168,750.00 ",2017,CHA
Mason Plumlee,"$1,298,640.00 ",2013,NJN
Mason Plumlee,"$1,357,080.00 ",2014,NJN
Mason Plumlee,"$1,415,520.00 ",2015,POR
Mason Plumlee,"$2,328,530.00 ",2016,DEN
Mason Plumlee,"$14,041,096.00 ",2017,DEN
Mateen Cleaves,"$1,253,400.00 ",2000,DET
Mateen Cleaves,"$1,347,480.00 ",2001,SAC
Mateen Cleaves,"$1,441,440.00 ",2002,SAC
Mateen Cleaves,"$735,960.00 ",2004,OKC
Mateen Cleaves,"$305,784.00 ",2005,OKC
Matt Barnes,"$695,046.00 ",2004,SAC
Matt Barnes,"$552,269.00 ",2005,PHI
Matt Barnes,"$131,593.00 ",2005,NYK
Matt Barnes,"$771,331.00 ",2006,GSW
Matt Barnes,"$3,000,000.00 ",2007,GSW
Matt Barnes,"$926,678.00 ",2008,PHO
Matt Barnes,"$1,600,000.00 ",2009,ORL
Matt Barnes,"$1,765,000.00 ",2010,LAL
Matt Barnes,"$1,906,200.00 ",2011,LAL
Matt Barnes,"$1,229,255.00 ",2012,LAC
Matt Barnes,"$3,250,000.00 ",2013,LAC
Matt Barnes,"$3,396,250.00 ",2014,LAC
Matt Barnes,"$3,542,500.00 ",2015,MEM
Matt Barnes,"$6,125,000.00 ",2016,SAC
Matt Barnes,"$383,351.00 ",2016,GSW
Matt Barnes,"$2,133,542.00 ",2017,SAC
Matt Bonner,"$385,277.00 ",2004,TOR
Matt Bonner,"$2,000,000.00 ",2005,TOR
Matt Bonner,"$2,000,000.00 ",2006,SAS
Matt Bonner,"$2,678,000.00 ",2007,SAS
Matt Bonner,"$2,987,000.00 ",2008,SAS
Matt Bonner,"$3,240,380.00 ",2009,SAS
Matt Bonner,"$3,000,000.00 ",2010,SAS
Matt Bonner,"$3,315,000.00 ",2011,SAS
Matt Bonner,"$3,630,000.00 ",2012,SAS
Matt Bonner,"$3,945,000.00 ",2013,SAS
Matt Bonner,"$1,448,490.00 ",2014,SAS
Matt Bonner,"$1,499,187.00 ",2015,SAS
Matt Bullard,"$120,000.00 ",1990,HOU
Matt Bullard,"$275,000.00 ",1991,HOU
Matt Bullard,"$650,000.00 ",1993,HOU
Matt Bullard,"$225,000.00 ",1995,ATL
Matt Bullard,"$247,500.00 ",1996,HOU
Matt Bullard,"$1,333,333.00 ",1999,HOU
Matt Bullard,"$2,100,000.00 ",2000,HOU
Matt Bullard,"$1,300,000.00 ",2001,CHA
Matt Bullard,"$1,430,000.00 ",2002,NOH
Matt Carroll,"$349,032.00 ",2003,POR
Matt Carroll,"$5,050,000.00 ",2008,DAL
Matt Carroll,"$4,700,000.00 ",2009,DAL
Matt Carroll,"$3,500,000.00 ",2012,NOH
Matt Costello,"$50,000.00 ",2016,ATL
Matt Costello,"$31,500.00 ",2016,MEM
Matt Fish,"$150,000.00 ",1994,LAC
Matt Fish,"$247,500.00 ",1996,WAS
Matt Fish,"$150,000.00 ",1997,SAC
Matt Freije,"$352,388.00 ",2004,NOH
Matt Freije,"$28,191.00 ",2004,MIA
Matt Freije,"$145,961.00 ",2006,ATL
Matt Geiger,"$140,000.00 ",1992,MIA
Matt Geiger,"$250,000.00 ",1993,MIA
Matt Geiger,"$1,402,000.00 ",1994,MIA
Matt Geiger,"$1,532,000.00 ",1995,CHA
Matt Geiger,"$1,402,000.00 ",1997,CHA
Matt Geiger,"$6,800,000.00 ",1998,PHI
Matt Geiger,"$6,889,520.00 ",1999,PHI
Matt Geiger,"$8,142,160.00 ",2001,PHI
Matt Harpring,"$900,000.00 ",1998,ORL
Matt Harpring,"$1,244,880.00 ",2000,CLE
Matt Harpring,"$1,908,401.00 ",2001,PHI
Matt Harpring,"$4,000,000.00 ",2002,UTA
Matt Harpring,"$4,290,000.00 ",2003,UTA
Matt Harpring,"$4,690,000.00 ",2004,UTA
Matt Harpring,"$5,020,000.00 ",2005,UTA
Matt Harpring,"$6,000,000.00 ",2007,UTA
Matt Harpring,"$6,000,000.00 ",2008,UTA
Matt Harpring,"$6,500,000.00 ",2009,OKC
Matt Maloney,"$247,500.00 ",1996,HOU
Matt Maloney,"$2,081,250.00 ",1999,HOU
Matt Maloney,"$1,790,000.00 ",2000,HOU
Matt Maloney,"$611,000.00 ",2000,ATL
Matt Maloney,"$2,543,750.00 ",2001,HOU
Matt Maloney,"$170,716.00 ",2002,ATL
Matt Maloney,"$3,006,260.00 ",2003,HOU
Matt Maloney,"$3,237,500.00 ",2004,HOU
Matt Othick,"$13,000.00 ",1992,SAS
Matt Walsh,"$38,904.00 ",2005,MIA
Matt Wenstrom,"$150,000.00 ",1993,BOS
Matt Wenstrom,"$150,000.00 ",1994,BOS
Matthew Dellavedova,"$816,482.00 ",2014,CLE
Matthew Dellavedova,"$1,147,280.00 ",2015,CLE
Matthew Dellavedova,"$9,607,500.00 ",2016,MIL
Matthew Dellavedova,"$9,607,500.00 ",2017,MIL
Maurice Ager,"$974,400.00 ",2007,NJN
Maurice Ager,"$1,042,440.00 ",2008,NJN
Maurice Ager,"$83,305.00 ",2010,MIN
Maurice Cheeks,"$1,000,000.00 ",1990,NYK
Maurice Cheeks,"$1,000,000.00 ",1991,ATL
Maurice Cheeks,"$600,000.00 ",1992,ATL
Maurice Evans,"$332,817.00 ",2001,MIN
Maurice Evans,"$695,046.00 ",2004,SAC
Maurice Evans,"$1,500,000.00 ",2005,DET
Maurice Evans,"$1,620,000.00 ",2006,LAL
Maurice Evans,"$1,740,000.00 ",2007,ORL
Maurice Evans,"$2,500,000.00 ",2008,ATL
Maurice Evans,"$2,500,000.00 ",2009,ATL
Maurice Evans,"$2,500,000.00 ",2010,WAS
Maurice Evans,"$1,223,166.00 ",2011,WAS
Maurice Harkless,"$1,731,960.00 ",2012,ORL
Maurice Harkless,"$1,809,840.00 ",2013,ORL
Maurice Harkless,"$1,887,840.00 ",2014,ORL
Maurice Harkless,"$2,894,059.00 ",2015,POR
Maurice Harkless,"$8,988,764.00 ",2016,POR
Maurice Harkless,"$10,162,922.00 ",2017,POR
Maurice Ndour,"$525,094.00 ",2015,DAL
Maurice Ndour,"$543,471.00 ",2016,NYK
Maurice Ndour,"$437,318.00 ",2016,DAL
Maurice Taylor,"$1,051,800.00 ",1997,LAC
Maurice Taylor,"$1,209,000.00 ",1998,LAC
Maurice Taylor,"$1,367,400.00 ",1999,LAC
Maurice Taylor,"$2,250,000.00 ",2000,HOU
Maurice Taylor,"$6,500,000.00 ",2001,HOU
Maurice Taylor,"$7,800,000.00 ",2003,HOU
Maurice Taylor,"$8,450,000.00 ",2004,HOU
Maurice Taylor,"$9,100,000.00 ",2005,NYK
Maurice Taylor,"$1,065,918.00 ",2006,SAC
Maxi Kleber,"$815,615.00 ",2017,DAL
Mehmet Okur,"$1,000,000.00 ",2002,DET
Mehmet Okur,"$1,100,000.00 ",2003,DET
Mehmet Okur,"$7,500,000.00 ",2004,UTA
Mehmet Okur,"$8,250,000.00 ",2005,UTA
Mehmet Okur,"$8,500,000.00 ",2007,UTA
Mehmet Okur,"$8,500,000.00 ",2008,UTA
Mehmet Okur,"$9,000,000.00 ",2009,UTA
Mehmet Okur,"$9,945,000.00 ",2010,UTA
Mehmet Okur,"$10,890,000.00 ",2011,NJN
Melvin Ely,"$1,490,120.00 ",2002,LAC
Melvin Ely,"$3,303,813.00 ",2006,SAS
Melvin Ely,"$895,341.00 ",2007,NOH
Melvin Ely,"$998,398.00 ",2008,NOH
Melvin Ely,"$1,223,166.00 ",2010,DEN
Mengke Bateer,"$512,453.00 ",2002,SAS
Mengke Bateer,"$636,679.00 ",2003,TOR
Metta World Peace,"$1,160,760.00 ",2000,CHI
Metta World Peace,"$1,241,760.00 ",2001,CHI
Metta World Peace,"$1,904,860.00 ",2002,IND
Metta World Peace,"$5,473,684.00 ",2003,IND
Metta World Peace,"$6,157,895.00 ",2004,IND
Metta World Peace,"$6,842,105.00 ",2005,IND
Metta World Peace,"$7,526,316.00 ",2006,SAC
Metta World Peace,"$7,400,000.00 ",2008,HOU
Metta World Peace,"$5,854,000.00 ",2009,LAL
Metta World Peace,"$6,322,320.00 ",2010,LAL
Metta World Peace,"$6,790,640.00 ",2011,LAL
Metta World Peace,"$7,258,960.00 ",2012,LAL
Metta World Peace,"$1,590,000.00 ",2013,NYK
Metta World Peace,"$1,499,187.00 ",2015,LAL
Metta World Peace,"$1,551,659.00 ",2016,LAL
Meyers Leonard,"$2,126,520.00 ",2012,POR
Meyers Leonard,"$2,222,160.00 ",2013,POR
Meyers Leonard,"$2,317,920.00 ",2014,POR
Meyers Leonard,"$3,075,880.00 ",2015,POR
Meyers Leonard,"$9,213,484.00 ",2016,POR
Meyers Leonard,"$9,904,495.00 ",2017,POR
Michael Adams,"$825,000.00 ",1990,DEN
Michael Adams,"$1,309,000.00 ",1991,WAS
Michael Adams,"$1,309,000.00 ",1992,WAS
Michael Adams,"$1,309,000.00 ",1993,WAS
Michael Adams,"$1,240,000.00 ",1994,CHA
Michael Ansley,"$200,000.00 ",1990,ORL
Michael Beasley,"$4,638,600.00 ",2009,MIA
Michael Beasley,"$4,962,240.00 ",2010,MIN
Michael Beasley,"$6,262,347.00 ",2011,MIN
Michael Beasley,"$5,750,000.00 ",2012,PHO
Michael Beasley,"$4,666,667.00 ",2013,PHO
Michael Beasley,"$1,027,424.00 ",2013,MIA
Michael Beasley,"$777,778.00 ",2014,PHO
Michael Beasley,"$330,226.00 ",2014,MIA
Michael Beasley,"$306,527.00 ",2015,HOU
Michael Beasley,"$1,403,611.00 ",2016,MIL
Michael Beasley,"$777,777.00 ",2016,PHO
Michael Beasley,"$2,116,955.00 ",2017,NYK
Michael Bradley,"$1,123,560.00 ",2001,TOR
Michael Bradley,"$1,207,800.00 ",2002,TOR
Michael Bradley,"$1,292,040.00 ",2003,TOR
Michael Bradley,"$720,046.00 ",2004,ORL
Michael Bradley,"$819,550.00 ",2005,PHI
Michael Cage,"$910,000.00 ",1990,OKC
Michael Cage,"$1,390,000.00 ",1991,OKC
Michael Cage,"$1,390,000.00 ",1992,OKC
Michael Cage,"$1,502,000.00 ",1993,OKC
Michael Cage,"$1,635,000.00 ",1994,CLE
Michael Cage,"$2,126,000.00 ",1995,CLE
Michael Cage,"$1,473,000.00 ",1996,PHI
Michael Cage,"$2,055,421.00 ",1997,NJN
Michael Cage,"$2,350,000.00 ",1998,NJN
Michael Cage,"$510,000.00 ",1999,NJN
Michael Carter-Williams,"$2,200,920.00 ",2013,PHI
Michael Carter-Williams,"$2,300,040.00 ",2014,MIL
Michael Carter-Williams,"$2,399,040.00 ",2015,MIL
Michael Carter-Williams,"$3,183,526.00 ",2016,CHI
Michael Carter-Williams,"$2,700,000.00 ",2017,CHA
Michael Curry,"$150,000.00 ",1993,PHI
Michael Curry,"$400,000.00 ",1996,DET
Michael Curry,"$500,000.00 ",1997,MIL
Michael Curry,"$550,000.00 ",1998,MIL
Michael Curry,"$2,000,000.00 ",1999,DET
Michael Curry,"$2,200,000.00 ",2000,DET
Michael Curry,"$2,400,000.00 ",2001,DET
Michael Curry,"$2,600,000.00 ",2002,DET
Michael Curry,"$2,800,000.00 ",2003,TOR
Michael Curry,"$845,122.00 ",2004,IND
Michael Dickerson,"$949,600.00 ",1998,HOU
Michael Dickerson,"$1,224,960.00 ",1999,MEM
Michael Dickerson,"$1,310,400.00 ",2000,MEM
Michael Dickerson,"$1,940,702.00 ",2001,MEM
Michael Dickerson,"$5,500,000.00 ",2002,MEM
Michael Dickerson,"$6,187,500.00 ",2003,MEM
Michael Doleac,"$1,050,000.00 ",1998,ORL
Michael Doleac,"$1,452,000.00 ",2000,ORL
Michael Doleac,"$2,000,856.00 ",2001,CLE
Michael Doleac,"$1,400,000.00 ",2002,NYK
Michael Doleac,"$1,540,000.00 ",2003,NYK
Michael Doleac,"$2,400,000.00 ",2004,MIA
Michael Doleac,"$2,640,000.00 ",2005,MIA
